,Track Name,Artist,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,is_key_0,is_key_1,is_key_2,is_key_3,is_key_4,is_key_5,is_key_6,is_key_7,is_key_8,is_key_9,is_key_10,is_key_11
106,Come and See Me (feat. Drake),PARTYNEXTDOOR,0.0511,0.7170000000000001,235477,0.34700000000000003,2.43e-06,0.087,-10.265,0,0.0636,84.98700000000001,4,0.0589,0,0,0,0,0,0,0,0,0,0,0,1
107,Twist And Shout - Remastered 2009,The Beatles,0.6409999999999999,0.48200000000000004,155227,0.8490000000000001,7.74e-06,0.0414,-9.198,1,0.0452,124.631,4,0.937,0,0,1,0,0,0,0,0,0,0,0,0
108,Make Me (Cry),Noah Cyrus,0.5920000000000001,0.588,242081,0.47100000000000003,0.00146,0.0733,-7.287000000000001,1,0.0577,152.881,4,0.209,1,0,0,0,0,0,0,0,0,0,0,0
109,No Flockin,Kodak Black,0.0673,0.943,165291,0.595,0.0,0.0839,-8.372,0,0.191,117.53200000000001,4,0.815,0,0,0,0,0,1,0,0,0,0,0,0
110,Father Stretch My Hands Pt. 1,Kanye West,0.142,0.7140000000000001,135920,0.5660000000000001,1.25e-06,0.57,-4.408,1,0.055999999999999994,113.074,4,0.449,0,0,0,0,0,0,0,1,0,0,0,0
111,We Are Young (feat. Janelle Monáe) - feat. Janelle Monae,fun.,0.02,0.37799999999999995,250627,0.638,7.659999999999999e-05,0.0849,-5.5760000000000005,1,0.075,184.08599999999998,4,0.735,0,0,0,0,0,0,0,0,0,0,1,0
112,Respect,Aretha Franklin,0.16399999999999998,0.805,147600,0.5579999999999999,2.2e-05,0.0546,-5.226,1,0.040999999999999995,114.95,4,0.965,1,0,0,0,0,0,0,0,0,0,0,0
113,Litty (feat. Tory Lanez),Meek Mill,0.0451,0.5920000000000001,280615,0.701,0.0,0.327,-4.013999999999999,0,0.0858,129.501,4,0.282,0,0,0,0,0,0,0,0,0,0,1,0
114,Congratulations,Post Malone,0.198,0.627,220293,0.812,0.0,0.212,-4.215,1,0.0358,123.071,4,0.504,0,0,0,0,0,0,1,0,0,0,0,0
115,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.621,0.728,217707,0.563,0.0,0.179,-8.052999999999999,0,0.134,100.01700000000001,4,0.35200000000000004,0,1,0,0,0,0,0,0,0,0,0,0
116,Superstition - Single Version,Stevie Wonder,0.0887,0.65,239120,0.6579999999999999,0.00403,0.0526,-10.908,0,0.085,100.541,4,0.883,0,0,0,0,0,0,0,0,0,0,1,0
117,Sorry,Justin Bieber,0.0797,0.654,200787,0.76,0.0,0.299,-3.6689999999999996,0,0.045,99.945,4,0.41,1,0,0,0,0,0,0,0,0,0,0,0
118,Uber Everywhere,MadeinTYO,0.0542,0.779,153429,0.455,0.0,0.177,-15.025,1,0.28,140.181,4,0.19699999999999998,0,1,0,0,0,0,0,0,0,0,0,0
119,Pop Style,Drake,0.215,0.7240000000000001,212947,0.456,2.41e-06,0.105,-10.009,1,0.127,133.05100000000002,4,0.0481,0,0,0,0,0,0,0,1,0,0,0,0
120,Sunset Lover,Petit Biscuit,0.7290000000000001,0.7829999999999999,237793,0.467,0.809,0.109,-9.474,1,0.0503,90.838,4,0.23600000000000002,0,0,0,0,0,0,1,0,0,0,0,0
121,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.0514,0.67,160500,0.619,0.0,0.0492,-10.365,0,0.0323,108.82600000000001,4,0.807,1,0,0,0,0,0,0,0,0,0,0,0
122,You Can Call Me Al,Paul Simon,0.182,0.7759999999999999,280000,0.763,0.0065,0.077,-8.124,1,0.0535,128.433,4,0.82,0,0,0,0,0,1,0,0,0,0,0,0
123,Moves,Big Sean,0.0541,0.789,142907,0.53,0.0,0.16399999999999998,-6.2,1,0.293,75.515,4,0.36700000000000005,0,0,1,0,0,0,0,0,0,0,0,0
124,That's What I Like,Bruno Mars,0.013000000000000001,0.853,206693,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,0,1,0,0,0,0,0,0,0,0,0,0
125,The Hills,The Weeknd,0.0861,0.35600000000000004,242253,0.5670000000000001,0.0,0.13699999999999998,-7.011,0,0.0798,135.553,5,0.109,1,0,0,0,0,0,0,0,0,0,0,0
126,Hotline Bling,Drake,0.0034700000000000004,0.903,267067,0.62,0.00011899999999999999,0.0504,-8.094,1,0.0587,134.96,4,0.539,0,0,1,0,0,0,0,0,0,0,0,0
127,Roses,The Chainsmokers,0.0361,0.716,225800,0.8059999999999999,0.00413,0.244,-7.602,1,0.0466,100.03299999999999,4,0.34700000000000003,0,0,0,0,1,0,0,0,0,0,0,0
128,Deja Vu,Post Malone,0.0995,0.613,234213,0.7020000000000001,0.0,0.11599999999999999,-6.497999999999999,1,0.0458,133.93200000000002,4,0.37200000000000005,0,0,0,0,0,0,0,1,0,0,0,0
129,Setting Fires,The Chainsmokers,0.017,0.627,247427,0.7170000000000001,0.0,0.261,-5.751,0,0.0376,105.05,4,0.561,0,0,0,0,0,0,0,0,1,0,0,0
130,Don't Stop Me Now - Remastered,Queen,0.0475,0.5589999999999999,209413,0.868,0.000176,0.7759999999999999,-5.276,1,0.17,156.295,4,0.609,0,0,0,0,0,1,0,0,0,0,0,0
131,You Shook Me All Night Long,AC/DC,0.0028699999999999997,0.532,210173,0.767,0.000513,0.39,-5.5089999999999995,1,0.0574,127.361,4,0.755,0,0,0,0,0,0,0,1,0,0,0,0
132,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.0211,0.701,284427,0.748,0.0125,0.147,-8.179,0,0.0333,103.559,4,0.917,0,0,0,0,0,0,0,0,0,0,1,0
133,Light,San Holo,0.0857,0.57,239853,0.763,2.49e-06,0.0932,-4.137,1,0.0573,150.088,4,0.43,0,1,0,0,0,0,0,0,0,0,0,0
134,P.Y.T. (Pretty Young Thing),Michael Jackson,0.23,0.888,238733,0.815,0.000424,0.127,-4.909,0,0.0404,127.273,4,0.961,0,0,0,0,0,0,0,0,0,0,0,1
135,Famous,Kanye West,0.0602,0.474,196040,0.741,0.0,0.115,-3.69,1,0.111,174.1,4,0.402,0,0,0,0,0,0,1,0,0,0,0,0
136,Brown Eyed Girl,Van Morrison,0.182,0.491,183307,0.583,0.0,0.40700000000000003,-10.964,1,0.0376,150.572,4,0.907,0,0,0,0,0,0,0,1,0,0,0,0
137,Call Me Maybe,Carly Rae Jepsen,0.0162,0.782,193400,0.6,1.81e-06,0.10800000000000001,-6.532,1,0.0416,120.05,4,0.612,0,0,0,0,0,0,0,1,0,0,0,0
138,Water Under the Bridge,Adele,0.0189,0.596,240427,0.838,1.5399999999999998e-05,0.10800000000000001,-6.52,0,0.0704,94.98200000000001,4,0.47200000000000003,0,0,0,0,0,1,0,0,0,0,0,0
139,Tiimmy Turner,Desiigner,0.18100000000000002,0.597,239853,0.743,0.0,0.0796,-3.095,1,0.042,122.79799999999999,4,0.299,0,0,0,0,0,0,1,0,0,0,0,0
140,My House,Flo Rida,0.0215,0.688,192191,0.7020000000000001,0.0,0.128,-4.792,0,0.0499,94.006,4,0.74,0,0,0,0,0,0,0,1,0,0,0,0
141,Say It (feat. Tove Lo),Flume,0.0668,0.598,262521,0.532,3.22e-06,0.0617,-6.832999999999999,0,0.0295,74.96300000000001,4,0.261,0,0,0,1,0,0,0,0,0,0,0,0
142,Purple Lamborghini (with Rick Ross),Skrillex,0.0019,0.457,215510,0.899,0.0,0.831,-2.591,0,0.132,147.268,4,0.298,0,0,0,0,0,0,0,0,0,0,1,0
143,Secrets,The Weeknd,0.0169,0.6679999999999999,265600,0.778,7.35e-06,0.474,-5.767,1,0.0523,109.96,4,0.73,1,0,0,0,0,0,0,0,0,0,0,0
144,7 Years,Lukas Graham,0.313,0.728,237300,0.489,0.0,0.386,-5.867999999999999,1,0.0611,119.816,4,0.316,0,0,0,0,0,0,0,0,0,0,1,0
145,My Girl,The Temptations,0.635,0.5720000000000001,165000,0.418,0.0,0.0961,-10.738,1,0.0349,104.566,4,0.6940000000000001,1,0,0,0,0,0,0,0,0,0,0,0
146,Feel So Close - Radio Edit,Calvin Harris,0.0009720000000000001,0.7070000000000001,206413,0.924,0.00703,0.204,-2.842,1,0.031,127.93700000000001,4,0.919,0,0,0,0,0,0,0,1,0,0,0,0
147,Antidote,Travis Scott,0.007670000000000001,0.713,262693,0.526,0.000148,0.124,-5.046,1,0.032,131.05,4,0.131,0,1,0,0,0,0,0,0,0,0,0,0
148,True Colors,The Weeknd,0.29100000000000004,0.667,206027,0.424,0.0,0.205,-8.312999999999999,1,0.2,76.76,4,0.594,0,1,0,0,0,0,0,0,0,0,0,0
149,Gassed Up,Nebu Kiniza,0.0213,0.7979999999999999,193911,0.568,0.0,0.0586,-9.072000000000001,0,0.135,148.88,3,0.45,0,0,0,0,0,1,0,0,0,0,0,0
150,Capsize,FRENSHIP,0.0398,0.6829999999999999,237707,0.708,0.155,0.6859999999999999,-6.244,0,0.0305,92.991,4,0.355,0,0,0,0,0,1,0,0,0,0,0,0
151,I Would Like,Zara Larsson,0.0853,0.486,226720,0.713,0.0,0.0839,-3.949,0,0.0524,121.02799999999999,4,0.297,0,0,1,0,0,0,0,0,0,0,0,0
152,PILLOWTALK,ZAYN,0.11699999999999999,0.584,202747,0.7,0.0,0.0939,-4.275,1,0.0456,124.944,4,0.43799999999999994,0,0,0,0,0,0,0,0,0,0,0,1
153,Lot to Learn,Luke Christopher,0.0845,0.42200000000000004,248387,0.852,0.0,0.0687,-3.5460000000000003,1,0.20800000000000002,82.914,4,0.6659999999999999,0,0,0,0,0,0,1,0,0,0,0,0
154,No Type,Rae Sremmurd,0.013000000000000001,0.888,200080,0.483,4.85e-06,0.0926,-7.797000000000001,1,0.154,125.008,4,0.226,0,0,0,0,0,0,1,0,0,0,0,0
155,Wicked,Future,0.0019100000000000002,0.718,173347,0.679,0.0104,0.385,-5.899,0,0.0706,157.97,4,0.205,0,0,0,0,0,0,0,0,0,0,0,1
156,Cut It (feat. Young Dolph),O.T. Genasis,0.135,0.875,222600,0.6729999999999999,0.0,0.292,-4.184,1,0.0932,130.0,4,0.231,0,0,0,0,0,0,0,1,0,0,0,0
157,What They Want,Russ,0.484,0.71,165853,0.40399999999999997,0.0,0.0953,-10.04,0,0.379,139.553,4,0.39799999999999996,0,1,0,0,0,0,0,0,0,0,0,0
158,LUV,Tory Lanez,0.0129,0.48700000000000004,228640,0.532,0.0,0.12300000000000001,-8.129,0,0.245,138.13,3,0.243,0,0,0,0,0,0,0,0,0,0,0,1
159,Hymn For The Weekend - Seeb Remix,Coldplay,0.00868,0.565,212647,0.8490000000000001,4.68e-06,0.12,-3.516,0,0.0517,102.03399999999999,4,0.42700000000000005,1,0,0,0,0,0,0,0,0,0,0,0
160,oui,Jeremih,0.192,0.715,238320,0.703,0.0,0.113,-3.825,1,0.0503,119.749,4,0.596,0,0,0,0,0,1,0,0,0,0,0,0
161,My Way,Calvin Harris,0.0935,0.8190000000000001,219160,0.9129999999999999,3.72e-05,0.161,-3.0589999999999997,0,0.0427,119.98899999999999,4,0.536,0,0,0,0,1,0,0,0,0,0,0,0
162,My Shit,A Boogie Wit da Hoodie,0.244,0.812,128157,0.621,0.0,0.099,-8.3,1,0.0515,77.998,4,0.847,0,0,0,0,0,1,0,0,0,0,0,0
163,Still Here,Drake,0.0237,0.836,189853,0.439,0.0,0.617,-9.628,1,0.14800000000000002,133.937,3,0.24100000000000002,1,0,0,0,0,0,0,0,0,0,0,0
164,You & Me,Marc E. Bassy,0.0398,0.693,218480,0.65,0.0,0.18600000000000003,-8.376,1,0.192,85.02600000000001,4,0.6629999999999999,0,1,0,0,0,0,0,0,0,0,0,0
165,Should I Stay or Should I Go - Remastered,The Clash,0.079,0.742,188987,0.833,0.0,0.384,-6.462999999999999,1,0.115,113.375,4,0.816,0,0,1,0,0,0,0,0,0,0,0,0
166,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,0.153,0.779,177095,0.6709999999999999,1.12e-05,0.115,-5.829,1,0.0814,104.95299999999999,4,0.718,0,0,0,0,0,0,0,0,0,1,0,0
167,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0375,0.746,166138,0.877,0.000833,0.233,-3.782,0,0.0666,107.985,4,0.7509999999999999,0,0,0,0,0,0,0,0,0,1,0,0
168,Stand By Me,Otis Redding,0.27899999999999997,0.883,172333,0.46399999999999997,1.51e-05,0.0744,-11.251,1,0.0591,111.54799999999999,4,0.925,0,0,0,0,0,0,0,0,0,0,1,0
169,Trap Queen,Fetty Wap,0.0244,0.746,222093,0.873,0.0,0.354,-3.803,1,0.128,148.075,4,0.8170000000000001,0,0,0,0,0,0,0,1,0,0,0,0
170,Me and Julio Down by the Schoolyard,Paul Simon,0.237,0.626,164813,0.816,1.8000000000000001e-06,0.10400000000000001,-10.593,1,0.13,105.33,4,0.7979999999999999,0,0,0,0,0,0,0,0,0,1,0,0
171,Party,Chris Brown,0.0556,0.762,220813,0.5760000000000001,0.0,0.0869,-4.9510000000000005,0,0.0829,142.096,4,0.316,0,1,0,0,0,0,0,0,0,0,0,0
172,Don't Worry Be Happy,Bobby McFerrin,0.88,0.675,294400,0.166,7.140000000000001e-05,0.0461,-22.601999999999997,1,0.171,68.837,4,0.747,0,0,0,0,0,0,0,0,0,0,0,1
173,By Your Side,Jonas Blue,0.0778,0.696,201254,0.743,0.0,0.0581,-3.838,1,0.0331,122.978,4,0.644,0,0,0,0,0,0,1,0,0,0,0,0
174,I Got You,Bebe Rexha,0.0504,0.609,191812,0.887,4.76e-06,0.09,-4.749,0,0.0507,97.99,4,0.316,0,0,0,0,0,0,0,0,0,1,0,0
175,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,0.261,0.569,184000,0.7609999999999999,6.71e-06,0.0748,-6.071000000000001,0,0.475,180.122,4,0.325,0,0,0,0,0,1,0,0,0,0,0,0
176,Lighthouse - Andrelli Remix,Hearts & Colors,0.0178,0.595,218447,0.662,0.0,0.0804,-6.858,0,0.0362,96.053,4,0.41700000000000004,0,0,0,0,0,0,0,0,0,0,0,1
177,Middle,DJ Snake,0.0199,0.611,220573,0.7,0.0,0.0549,-5.331,1,0.0436,104.98100000000001,4,0.213,0,0,0,0,0,0,0,0,0,1,0,0
178,Really Really,Kevin Gates,0.00427,0.762,232093,0.6659999999999999,0.0,0.127,-6.055,1,0.0916,118.97,4,0.278,1,0,0,0,0,0,0,0,0,0,0,0
179,ABC,The Jackson 5,0.519,0.5720000000000001,174867,0.7859999999999999,0.00093,0.11,-8.469,1,0.0642,188.115,4,0.9520000000000001,0,0,0,0,0,0,0,0,1,0,0,0
180,Good Drank,2 Chainz,0.27899999999999997,0.8340000000000001,222707,0.779,0.0,0.121,-1.075,0,0.22399999999999998,130.002,4,0.391,0,0,0,0,1,0,0,0,0,0,0,0
181,Wyclef Jean,Young Thug,0.124,0.863,236293,0.5760000000000001,0.0,0.14300000000000002,-5.687,0,0.239,132.054,4,0.8320000000000001,0,0,0,0,0,1,0,0,0,0,0,0
182,(What A) Wonderful World - Remastered,Sam Cooke,0.7340000000000001,0.524,125507,0.5429999999999999,0.0,0.275,-9.889,1,0.0397,128.091,4,0.877,0,0,0,0,0,0,0,0,0,0,0,1
183,Living Single,Big Sean,0.214,0.7170000000000001,276347,0.618,0.0,0.10800000000000001,-5.419,1,0.315,79.862,4,0.7190000000000001,0,0,0,0,0,0,0,0,0,0,0,1
184,Let Me Explain,Bryson Tiller,0.00156,0.809,223969,0.504,0.0,0.0856,-3.201,1,0.15,120.065,4,0.525,0,0,1,0,0,0,0,0,0,0,0,0
185,Go Flex,Post Malone,0.248,0.662,179613,0.496,0.0,0.0769,-8.267000000000001,1,0.109,81.95100000000001,4,0.133,0,0,0,0,0,1,0,0,0,0,0,0
186,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,0.0348,0.725,222813,0.853,0.127,0.196,-7.8420000000000005,1,0.0353,136.282,4,0.904,0,0,1,0,0,0,0,0,0,0,0,0
187,She's Mine Pt. 1,J. Cole,0.7759999999999999,0.435,209080,0.20199999999999999,0.0976,0.245,-15.097000000000001,1,0.0702,139.57399999999998,4,0.0429,0,0,1,0,0,0,0,0,0,0,0,0
188,False Alarm,The Weeknd,0.0285,0.515,220307,0.669,3.8299999999999996e-05,0.187,-6.468999999999999,0,0.0742,174.013,4,0.195,0,0,0,0,0,0,0,0,1,0,0,0
189,Ignition - Remix,R. Kelly,0.061,0.795,186067,0.523,0.0,0.0914,-7.165,1,0.0423,133.024,4,0.855,0,1,0,0,0,0,0,0,0,0,0,0
190,679 (feat. Remy Boyz),Fetty Wap,0.00256,0.618,196693,0.7170000000000001,0.0,0.625,-5.7379999999999995,1,0.318,190.05,4,0.603,0,0,0,0,0,0,0,1,0,0,0,0
191,I Don't Fuck With You,Big Sean,0.0349,0.823,284387,0.733,0.0,0.324,-5.474,1,0.0628,97.97200000000001,4,0.397,0,1,0,0,0,0,0,0,0,0,0,0
192,You Can't Hurry Love - 2016 Remastered,Phil Collins,0.0261,0.62,175747,0.9359999999999999,0.0,0.0679,-4.593,1,0.0308,97.527,4,0.763,0,0,0,0,0,0,0,1,0,0,0,0
193,For Free,DJ Khaled,0.0173,0.9159999999999999,183695,0.5710000000000001,1.11e-06,0.153,-8.241,0,0.2,103.521,4,0.498,0,0,0,0,0,0,0,0,0,0,1,0
194,Both (feat. Drake),Gucci Mane,0.11900000000000001,0.85,190312,0.405,0.000118,0.0707,-7.5089999999999995,0,0.225,139.976,4,0.344,0,0,0,0,0,0,0,1,0,0,0,0
195,This Town,Niall Horan,0.71,0.687,232600,0.409,0.0,0.126,-7.751,1,0.0311,111.861,4,0.16,0,0,0,0,0,0,0,0,0,1,0,0
196,Somebody Else,VÉRITÉ,0.201,0.674,233077,0.593,0.000529,0.209,-6.47,0,0.0582,116.995,4,0.46399999999999997,0,0,0,0,0,0,0,0,0,0,0,1
197,For Whom The Bell Tolls,J. Cole,0.47100000000000003,0.652,127880,0.40700000000000003,0.0,0.294,-11.027999999999999,0,0.0354,111.65,3,0.16899999999999998,0,0,0,0,0,0,0,0,0,0,1,0
198,4 Your Eyez Only,J. Cole,0.37799999999999995,0.7040000000000001,530253,0.48100000000000004,7.09e-05,0.0874,-10.493,0,0.363,78.628,4,0.494,0,0,0,0,0,0,0,0,0,0,0,1
199,Ville Mentality,J. Cole,0.789,0.857,194347,0.37799999999999995,0.000171,0.11900000000000001,-8.371,0,0.0928,119.976,3,0.626,0,0,0,0,0,0,0,1,0,0,0,0
200,All I Know,The Weeknd,0.446,0.64,321027,0.423,0.000151,0.095,-10.567,0,0.0657,120.029,4,0.18,0,0,0,0,0,0,0,0,1,0,0,0
201,How Far I'll Go,Auli'i Cravalho,0.603,0.5760000000000001,163387,0.319,0.0,0.17300000000000001,-10.934000000000001,1,0.0518,83.632,4,0.0921,0,0,0,0,1,0,0,0,0,0,0,0
202,Solo Dance,Martin Jensen,0.0435,0.7440000000000001,174933,0.836,0.0,0.19399999999999998,-2.396,0,0.0507,114.965,4,0.36,0,0,0,0,0,0,1,0,0,0,0,0
203,Baptized In Fire,Kid Cudi,0.596,0.669,285520,0.599,0.0366,0.11599999999999999,-8.347000000000001,0,0.222,152.05,4,0.762,0,0,0,0,1,0,0,0,0,0,0,0
204,Foldin Clothes,J. Cole,0.218,0.713,316920,0.496,0.00023700000000000001,0.0761,-10.045,0,0.311,162.039,4,0.6,0,0,0,0,0,0,0,1,0,0,0,0
205,The Greatest,Sia,0.0102,0.6679999999999999,210227,0.725,0.000479,0.0561,-6.127000000000001,1,0.266,191.94400000000002,4,0.7290000000000001,0,1,0,0,0,0,0,0,0,0,0,0
206,Oh Lord,MiC LOWRY,0.0217,0.273,214745,0.794,0.0,0.0616,-6.644,0,0.0675,95.902,4,0.377,0,0,0,0,0,0,0,1,0,0,0,0
207,Blue Ain't Your Color,Keith Urban,0.612,0.687,230600,0.42,2.64e-06,0.0849,-7.847,1,0.0318,82.449,3,0.47100000000000003,0,0,0,0,0,0,0,1,0,0,0,0
208,Hear Me Now,Alok,0.586,0.789,192846,0.442,0.00366,0.0927,-7.843999999999999,1,0.0421,121.971,4,0.45,0,0,0,0,0,0,0,0,0,0,0,1
209,Ophelia,The Lumineers,0.605,0.667,160097,0.58,0.000231,0.0849,-6.412000000000001,1,0.0286,76.241,4,0.579,0,0,0,0,0,1,0,0,0,0,0,0
210,Attention,The Weeknd,0.67,0.664,197653,0.439,0.00027,0.11900000000000001,-7.296,0,0.136,148.07299999999998,4,0.376,0,0,0,0,1,0,0,0,0,0,0,0
211,Dynamite (feat. Pretty Sister),Nause,0.0548,0.8109999999999999,195429,0.8009999999999999,2.09e-05,0.0742,-6.0,0,0.0802,105.055,4,0.693,0,0,0,0,0,0,0,0,0,1,0,0
212,'Till I Collapse,Eminem,0.0748,0.551,297893,0.851,0.0,0.0784,-3.2769999999999997,1,0.19699999999999998,171.41099999999997,4,0.1,0,1,0,0,0,0,0,0,0,0,0,0
213,Wake Up Where You Are,State of Sound,0.11,0.706,207307,0.674,0.0006259999999999999,0.0784,-6.977,1,0.0337,113.956,4,0.545,0,0,0,0,0,0,0,0,0,1,0,0
214,Do What I Want,Lil Uzi Vert,0.106,0.6809999999999999,175203,0.701,0.0,0.20800000000000002,-6.336,1,0.0767,139.952,4,0.39799999999999996,0,0,0,0,0,0,0,0,0,1,0,0
215,Lose Yourself - Soundtrack Version,Eminem,0.00704,0.698,326467,0.732,0.000647,0.359,-4.522,1,0.266,171.43099999999998,4,0.0689,0,0,1,0,0,0,0,0,0,0,0,0
216,Taped Up Heart (feat. Clara Mae),KREAM,0.152,0.675,218507,0.937,0.0,0.154,-3.525,0,0.0509,103.961,4,0.5670000000000001,1,0,0,0,0,0,0,0,0,0,0,0
217,Unsteady,X Ambassadors,0.177,0.598,193546,0.6729999999999999,0.00031600000000000004,0.203,-6.1339999999999995,0,0.0469,117.02,4,0.255,0,0,0,0,0,0,0,0,0,1,0,0
218,Death Of A Bachelor,Panic! At The Disco,0.0137,0.462,203507,0.5379999999999999,0.0,0.429,-5.527,1,0.059000000000000004,139.256,4,0.405,1,0,0,0,0,0,0,0,0,0,0,0
219,Wet Dreamz,J. Cole,0.0752,0.504,239320,0.705,0.0,0.128,-8.205,0,0.364,175.483,4,0.584,0,0,0,0,0,0,1,0,0,0,0,0
220,Let It Go,James Bay,0.804,0.568,260533,0.293,1.26e-05,0.107,-10.253,1,0.0313,147.175,4,0.247,0,1,0,0,0,0,0,0,0,0,0,0
221,Childs Play,Drake,0.0145,0.7390000000000001,241400,0.47200000000000003,7.27e-06,0.207,-11.204,1,0.156,80.03,4,0.289,0,1,0,0,0,0,0,0,0,0,0,0
222,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,0.716,0.505,219683,0.397,0.0,0.0853,-9.349,1,0.324,95.06299999999999,1,0.5579999999999999,0,0,0,0,0,1,0,0,0,0,0,0
223,Miss You,James Hersey,0.10400000000000001,0.88,206099,0.605,0.00488,0.106,-7.638999999999999,0,0.0531,120.01700000000001,4,0.626,0,0,0,0,0,1,0,0,0,0,0,0
224,Location,Khalid,0.33,0.736,219080,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,0,1,0,0,0,0,0,0,0,0,0,0
225,She's Mine Pt. 2,J. Cole,0.7759999999999999,0.513,278920,0.19699999999999998,0.0027199999999999998,0.114,-15.167,1,0.0851,69.82,4,0.049,0,0,1,0,0,0,0,0,0,0,0,0
226,Rap God,Eminem,0.40299999999999997,0.7120000000000001,363521,0.838,0.0,0.809,-2.679,1,0.313,148.138,4,0.607,0,0,0,0,0,0,0,1,0,0,0,0
227,H.O.L.Y.,Florida Georgia Line,0.385,0.525,194187,0.685,0.0,0.0731,-3.9539999999999997,0,0.0351,78.003,4,0.54,0,0,0,0,0,0,0,1,0,0,0,0
228,Cake,Flo Rida,0.0729,0.7859999999999999,157165,0.8540000000000001,1.63e-06,0.179,-4.247,1,0.0523,105.07799999999999,4,0.687,0,0,1,0,0,0,0,0,0,0,0,0
229,Look Alive,Rae Sremmurd,0.0587,0.785,228000,0.5710000000000001,0.0,0.327,-7.477,1,0.0382,120.025,4,0.21899999999999997,1,0,0,0,0,0,0,0,0,0,0,0
230,Ordinary Life,The Weeknd,0.0317,0.544,221920,0.593,0.0,0.10099999999999999,-7.569,0,0.0891,149.945,4,0.392,0,0,0,0,0,0,0,1,0,0,0,0
231,It's Gotta Be You,Isaiah,0.221,0.433,193447,0.745,0.0,0.0981,-4.632,1,0.0377,95.47200000000001,4,0.588,0,0,0,0,0,0,0,0,1,0,0,0
232,Versace On The Floor,Bruno Mars,0.196,0.578,261240,0.574,0.0,0.083,-6.209,1,0.0454,174.15200000000002,4,0.301,0,0,1,0,0,0,0,0,0,0,0,0
233,Hello,Adele,0.336,0.48100000000000004,295493,0.451,0.0,0.0872,-6.095,0,0.0347,157.966,4,0.289,0,0,0,0,0,1,0,0,0,0,0,0
234,everybody dies,J. Cole,0.3,0.617,161827,0.6859999999999999,1.36e-05,0.105,-9.857999999999999,1,0.245,79.252,4,0.544,0,0,1,0,0,0,0,0,0,0,0,0
235,Final Song,MØ,0.013999999999999999,0.695,235827,0.672,8.44e-05,0.0756,-6.109,0,0.0345,104.988,4,0.245,0,1,0,0,0,0,0,0,0,0,0,0
236,Crazy Brazy,A$AP Mob,0.32,0.755,188853,0.629,0.0,0.126,-8.283999999999999,1,0.312,143.083,4,0.591,1,0,0,0,0,0,0,0,0,0,0,0
237,Castro,Yo Gotti,0.643,0.79,219947,0.544,0.0,0.13,-6.624,0,0.368,146.077,4,0.467,0,0,0,0,0,0,0,0,0,0,1,0
238,History,Olivia Holt,0.096,0.76,203992,0.63,0.0,0.113,-6.752000000000001,1,0.0582,100.977,4,0.502,0,1,0,0,0,0,0,0,0,0,0,0
239,Skateboard P,MadeinTYO,0.0747,0.8420000000000001,179507,0.498,0.0,0.12300000000000001,-6.837999999999999,0,0.505,150.933,4,0.32,0,1,0,0,0,0,0,0,0,0,0,0
240,Shape of You,Ed Sheeran,0.581,0.825,233713,0.652,0.0,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,0,1,0,0,0,0,0,0,0,0,0,0
241,Castle on the Hill,Ed Sheeran,0.0232,0.461,261154,0.8340000000000001,1.1400000000000001e-05,0.14,-4.868,1,0.0989,135.007,4,0.47100000000000003,0,0,1,0,0,0,0,0,0,0,0,0
242,Feel Me,Tyga,0.124,0.442,199957,0.636,0.0,0.879,-4.218999999999999,0,0.262,87.69200000000001,5,0.251,0,1,0,0,0,0,0,0,0,0,0,0
243,Romantic - NOTD Remix,Stanaj,0.218,0.746,184840,0.631,0.0,0.222,-7.968,0,0.231,104.04700000000001,4,0.342,0,0,0,0,0,0,0,0,1,0,0,0
244,Photograph,Ed Sheeran,0.607,0.614,258987,0.379,0.00046399999999999995,0.0986,-10.48,1,0.0476,107.98899999999999,4,0.201,0,0,0,0,1,0,0,0,0,0,0,0
245,Drinkin' Too Much,Sam Hunt,0.8690000000000001,0.447,231493,0.38,0.0,0.10300000000000001,-9.36,1,0.0495,139.144,4,0.155,0,1,0,0,0,0,0,0,0,0,0,0
246,Don't Leave,Snakehips,0.222,0.657,214693,0.703,0.0,0.256,-3.4019999999999997,1,0.0753,122.381,4,0.33799999999999997,0,1,0,0,0,0,0,0,0,0,0,0
247,Thinking Out Loud,Ed Sheeran,0.474,0.7809999999999999,281560,0.445,0.0,0.184,-6.061,1,0.0295,78.998,4,0.591,0,0,1,0,0,0,0,0,0,0,0,0
