,Track Name,Artist,Position,Streams,URL,Date,Region
354008,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),Gucci Mane,92,303252,https://open.spotify.com/track/17DjWsC0G9YQtAiepG3c5v,2017-10-13,us
354016,For Now,P!nk,101,286154,https://open.spotify.com/track/2kVIolfEUjIiYDEPZLTQHg,2017-10-13,us
354021,Real Thing (feat. Future),Tory Lanez,117,263608,https://open.spotify.com/track/30zIhIH1XViWRNqmaDZ48u,2017-10-13,us
354034,High End,Chris Brown,124,254962,https://open.spotify.com/track/2XdgSB4TtzUHQYCMfSHbFI,2017-10-13,us
354056,Up Down (Feat. Florida Georgia Line),Morgan Wallen,132,245789,https://open.spotify.com/track/3LhzpgimYSZhTx5KuchwVX,2017-10-13,us
354057,Work In Progress (Intro),Gucci Mane,142,233964,https://open.spotify.com/track/3OEttNsQ5wxgDMAtvhErnp,2017-10-13,us
354061,Back On,Gucci Mane,147,228284,https://open.spotify.com/track/0KA5Cc68h9qitLwTadHBpa,2017-10-13,us
354062,First Love,Lost Kings,152,222281,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS,2017-10-13,us
354063,New,Daya,158,220355,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,2017-10-13,us
354201,Money Make Ya Handsome,Gucci Mane,185,198412,https://open.spotify.com/track/3hrOvNITonGR2U41YUfaPW,2017-10-13,us
354205,Wishlist,Kiiara,193,194082,https://open.spotify.com/track/42jG6qZg93rsTuuO4eodx6,2017-10-13,us
354206,Is That For Me,Alesso,196,191911,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q,2017-10-13,us
354297,Se Preparó,Ozuna,196,170235,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2017-10-14,us
354658,Betrayed,Lil Xan,197,168277,https://open.spotify.com/track/3al2hpm92xE0pBalqWQHdD,2017-10-16,us
354816,Gorgeous,Taylor Swift,2,1492984,https://open.spotify.com/track/0CLnkxpa3M4eA3HeGaERat,2017-10-20,us
355100,Patek Water,Future,16,772193,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt,2017-10-20,us
355148,No Cap,Future,42,533150,https://open.spotify.com/track/06Gyf2pFDVmN5K8XAawG96,2017-10-20,us
355156,Bedroom Floor,Liam Payne,46,516578,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ,2017-10-20,us
355373,Feed Me Dope,Future,48,483368,https://open.spotify.com/track/3lyeSiAIdLoZUHhV8psOTI,2017-10-20,us
355390,All da Smoke,Future,58,430120,https://open.spotify.com/track/1wWRtPIKD7ZNvtsrzLyTev,2017-10-20,us
355397,Seeing Blind,Niall Horan,66,394628,https://open.spotify.com/track/1CxLWO9XW1aK4yv7zViVdn,2017-10-20,us
355406,Cruise Ship,Young Thug,75,373539,https://open.spotify.com/track/3C4FUqrrjuvWoHwsumWfIu,2017-10-20,us
355412,200,Future,76,373347,https://open.spotify.com/track/5b06JZjts6dgyyuY1m7roq,2017-10-20,us
355417,Whiskey (feat. A$AP Rocky),Maroon 5,84,355035,https://open.spotify.com/track/4OEOEsOhlzDqQuewiuPJAc,2017-10-20,us
355428,Drip on Me,Future,88,340158,https://open.spotify.com/track/2ya9d4B06EQ8Fpj5SSqiTH,2017-10-20,us
355433,Real Love,Future,96,304845,https://open.spotify.com/track/1OwNWr75pNTyhifOTT0uIG,2017-10-20,us
355437,You & Me,Marshmello,111,281661,https://open.spotify.com/track/6TdweeWiGv35hKXn3tARjA,2017-10-20,us
355438,Anywhere,Rita Ora,119,267127,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2017-10-20,us
355901,Mink Flow,Future,122,264339,https://open.spotify.com/track/1KF7iLK6wK3hjjtqxjRiym,2017-10-20,us
355903,On The Loose,Niall Horan,145,237795,https://open.spotify.com/track/4kVo85bcmBkvMBcJl42XCA,2017-10-20,us
355923,Group Home,Future,158,226940,https://open.spotify.com/track/3kciYQvHGFkQYaZd0m1Pbc,2017-10-20,us
355924,Drippy,Young Dolph,182,209249,https://open.spotify.com/track/3xNLFPiiJGmwkjQAS7tVqu,2017-10-20,us
355925,Flicker,Niall Horan,187,206042,https://open.spotify.com/track/5lsRkYiIerlfXMMrl4zkJG,2017-10-20,us
355936,Miss My Woe (feat. Rico Love),Gucci Mane,176,191465,https://open.spotify.com/track/5gLJFqhjXwsxJdrugDIQDq,2017-10-21,us
355940,Rubbin Off The Paint,YBN Nahmir,183,188719,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,2017-10-23,us
356019,Losing Sleep,Chris Young,192,181497,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO,2017-10-23,us
356047,Wolves,Selena Gomez,37,538080,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2017-10-25,us
356738,Pick It Up (feat. A$AP Rocky),Famous Dex,199,179720,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2017-10-26,us
356849,MotorSport,Migos,23,687065,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,2017-10-27,us
357189,I Miss You (feat. Julia Michaels),Clean Bandit,83,316341,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2017-10-27,us
357747,Lil Favorite (feat. MadeinTYO),Ty Dolla $ign,106,276024,https://open.spotify.com/track/5fyvUqw0Vu6qTM4DSkDUs2,2017-10-27,us
357748,Burning,Sam Smith,112,266926,https://open.spotify.com/track/7FzhZ7C3NhM1UyqSHV9ytY,2017-10-27,us
357906,Don't Sleep On Me (feat. Future and 24hrs),Ty Dolla $ign,136,237647,https://open.spotify.com/track/2c5D6B8oXAwc6easamdgVA,2017-10-27,us
357911,up in this (with Tinashe),blackbear,152,222339,https://open.spotify.com/track/7xmaCmiSOCtQ6nFENK22br,2017-10-27,us
357913,Thriller,Michael Jackson,168,210377,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0,2017-10-27,us
357933,Never Let You Go,Kygo,191,194867,https://open.spotify.com/track/3hXGamYfZIrMsvMWLA0JXW,2017-10-27,us
357960,Issues (feat. Russ),PnB Rock,198,190114,https://open.spotify.com/track/5j2qzYh9IuMXi5xq6Yk02Q,2017-10-27,us
357961,Ghostbusters,"Ray Parker, Jr.",140,209008,https://open.spotify.com/track/5PIB8aoUJoCRh1O5TEGdOj,2017-10-28,us
357969,Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",175,160369,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC,2017-10-29,us
357974,Ghostface Killers,21 Savage,3,1165897,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,2017-10-31,us
358175,Nightmare,Offset,31,628858,https://open.spotify.com/track/7LAhKXDNWwq3CmnFP3UIOP,2017-10-31,us
358189,Disrespectful,21 Savage,35,592312,https://open.spotify.com/track/3oxCefEI6Tc6Z6t20J4IvH,2017-10-31,us
358201,Darth Vader,21 Savage,57,453320,https://open.spotify.com/track/7vg47qMIEdLfNdTE3WLf0T,2017-10-31,us
358208,(Don't Fear) The Reaper,Blue Öyster Cult,66,373148,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo,2017-10-31,us
358213,This Is Halloween,Disney Characters,70,364572,https://open.spotify.com/track/63y2aL2dT6zzw8FOSLaNrp,2017-10-31,us
358216,A Nightmare On My Street,DJ Jazzy Jeff & The Fresh Prince,105,280831,https://open.spotify.com/track/2aRjuScpka878tUWOsLYpQ,2017-10-31,us
358217,Werewolves Of London - 2007 Remastered Version,Warren Zevon,129,243110,https://open.spotify.com/track/6kotXaSQaGYxE62hVpdHWu,2017-10-31,us
358218,Thriller - 2003 Edit,Michael Jackson,131,241871,https://open.spotify.com/track/0wQy2OO7jKjm0OOmA7gv3f,2017-10-31,us
358219,Monster Mash,"Bobby ""Boris"" Pickett",151,214616,https://open.spotify.com/track/6GmL39a9OazWtyMkAbJz7v,2017-10-31,us
358220,You Spin Me Round (Like a Record),Dead Or Alive,172,200815,https://open.spotify.com/track/7uHO4AmKtyGa5v5fsElGoC,2017-10-31,us
358221,Stranger Things,Kyle Dixon & Michael Stein,191,189260,https://open.spotify.com/track/0kwuKfWntoGh0EWyYb7Mpf,2017-10-31,us
358222,Sympathy For The Devil,The Rolling Stones,198,184311,https://open.spotify.com/track/4sFbojhVXQv7dBC9PVCcRn,2017-10-31,us
358223,What Lovers Do,Maroon 5,20,696968,https://open.spotify.com/track/5SDCeGVT08a1RMXIBJF2O5,2017-11-01,us
358232,Help Me Out,Maroon 5,174,187563,https://open.spotify.com/track/6V1XbtfGGmfEkyBtTlapw1,2017-11-01,us
358234,Lemon,N.E.R.D,59,373610,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D,2017-11-02,us
358441,Call It What You Want,Taylor Swift,12,875328,https://open.spotify.com/track/0tDfp0vFR95Gg6Mrhza3lX,2017-11-03,us
358522,Wait,Maroon 5,38,588796,https://open.spotify.com/track/7eFmN6wnsb7WowRKAqRFfs,2017-11-03,us
358736,Nothing Left For You,Sam Smith,51,487627,https://open.spotify.com/track/5qOWH742APK9OAIhQBflvV,2017-11-03,us
358778,Pull Up N Wreck (With Metro Boomin),Big Sean,59,421665,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p,2017-11-03,us
358809,One Last Song,Sam Smith,83,340012,https://open.spotify.com/track/01uk7IzZyFNfQTDBXxx6NB,2017-11-03,us
358946,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,90,330174,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm,2017-11-03,us
359027,Midnight Train,Sam Smith,94,324228,https://open.spotify.com/track/1A85fOmviQuGgkF6Lww6Nd,2017-11-03,us
359081,HIM,Sam Smith,105,304454,https://open.spotify.com/track/3AFPGvRzeKeNJbIbLwcz4G,2017-11-03,us
359130,"Baby, You Make Me Crazy",Sam Smith,108,292592,https://open.spotify.com/track/1p1SbqeipOd4ezKUpxqaz6,2017-11-03,us
359172,No Peace,Sam Smith,110,287522,https://open.spotify.com/track/5ZX1X9Rl4zbx1Wwyn3idVD,2017-11-03,us
359233,Riding Shotgun,Kygo,129,268278,https://open.spotify.com/track/41W4YKwP7DPxoplPA2U0PW,2017-11-03,us
359234,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,138,253415,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,2017-11-03,us
359552,The Thrill Of It All,Sam Smith,147,242266,https://open.spotify.com/track/6TwcRSQgztJFw8tQDrs35D,2017-11-03,us
359588,Sensualidad,Bad Bunny,159,229656,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2017-11-03,us
359780,santa monica & la brea,blackbear,161,229182,https://open.spotify.com/track/3Tvs5NbIqszxl7ctruIqa6,2017-11-03,us
359781,Will He,Joji,172,219860,https://open.spotify.com/track/6i3K9JRY0Bc6kZZeyMuikL,2017-11-03,us
359782,One Day At A Time,Sam Smith,177,215808,https://open.spotify.com/track/6AUuRg513AfT50d52O60fS,2017-11-03,us
359814,End of the World,Kelsea Ballerini,192,205964,https://open.spotify.com/track/60myXm48xMbtq52nQRgEWc,2017-11-03,us
359815,No Smoke,YoungBoy Never Broke Again,170,196179,https://open.spotify.com/track/57IRaiAB4hBZu3gnNVZC0v,2017-11-06,us
359838,Walk On Water (feat. Beyoncé),Eminem,19,728537,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ,2017-11-10,us
360221,Wanted You (feat. Lil Uzi Vert),NAV,56,406494,https://open.spotify.com/track/1gjxuBurykxzaqbDaqKKYU,2017-11-10,us
360284,Letterman,Wiz Khalifa,75,347448,https://open.spotify.com/track/4EsYkJjHKMejYLp54woB9c,2017-11-10,us
360290,The Plan,G-Eazy,82,328266,https://open.spotify.com/track/3hmrgEKcLEQi0rlk3mJfZ7,2017-11-10,us
360303,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,87,310534,https://open.spotify.com/track/14EgW52HVqnLHd30bgbPxg,2017-11-10,us
360316,Royal Highness (feat. Casey Veggies),Wiz Khalifa,124,257967,https://open.spotify.com/track/21d6vR3dejJyfDHetovwfP,2017-11-10,us
360317,Textin' My Ex,T-Pain,165,214450,https://open.spotify.com/track/45E6C9gVAzrS17C5GDvBOF,2017-11-10,us
360318,Crisis (feat. 21 Savage),Rich Brian,170,211810,https://open.spotify.com/track/6GmjF0MtrK8UHQlIh6tzRt,2017-11-10,us
360319,Figure It Out,Wiz Khalifa,174,209491,https://open.spotify.com/track/54iV7vJtxSD33pcmdFnU0o,2017-11-10,us
360320,GUMMO,6ix9ine,188,202571,https://open.spotify.com/track/0lcJ1p6R8PWT5u7GW4J9YH,2017-11-10,us
360381,Weed Farm,Wiz Khalifa,194,197458,https://open.spotify.com/track/5P3sJifmk6knUt77K02rRZ,2017-11-10,us
360382,Man's Not Hot,Big Shaq,198,195198,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,2017-11-10,us
360954,Stranger Things,Kygo,183,180751,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph,2017-11-11,us
361047,Mayores,Becky G,185,179736,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,2017-11-11,us
361448,The Race,22 Savage,68,333251,https://open.spotify.com/track/0UioblV1x795s55Ur58c6c,2017-11-14,us
361464,Criminal,Natti Natasha,184,188464,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2017-11-14,us
361767,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,187,187607,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3,2017-11-15,us
361880,Havana - Remix,Camila Cabello,192,185798,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2017-11-15,us
362137,Save That Shit,Lil Peep,50,438256,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm,2017-11-16,us
362233,Benz Truck - гелик,Lil Peep,65,334488,https://open.spotify.com/track/22fRl49GSpRdu3J2EPj1i6,2017-11-16,us
362267,Awful Things,Lil Peep,88,289695,https://open.spotify.com/track/0bcEHhsuLRDm712CQHomdm,2017-11-16,us
362294,U Said,Lil Peep,165,203186,https://open.spotify.com/track/44Gw1IvWT75LCsRn69YBN6,2017-11-16,us
362296,Beamer Boy,Lil Peep,186,191092,https://open.spotify.com/track/7hf89cT5FEmLV5E9fjrjG7,2017-11-16,us
362299,All Falls Down,Alan Walker,188,189869,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2017-11-16,us
362636,The Brightside,Lil Peep,195,183954,https://open.spotify.com/track/78lnjdOMEO3dJuHRy9nDJL,2017-11-16,us
362638,The Beautiful & Damned,G-Eazy,55,385745,https://open.spotify.com/track/6mVjlizvk7mq58DJl7pQ2j,2017-11-17,us
362651,Échame La Culpa,Luis Fonsi,56,372172,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2017-11-17,us
363111,20 Min,Lil Uzi Vert,86,302935,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2017-11-17,us
363132,Homemade Dynamite - REMIX,Lorde,88,299635,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep,2017-11-17,us
363276,Get It Right (feat. MØ),Diplo,93,289131,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE,2017-11-17,us
363341,HOLD ME TIGHT OR DON’T,Fall Out Boy,110,273388,https://open.spotify.com/track/5VJ1eVOnlAlaA2mQcwmKC8,2017-11-17,us
363343,All Night,Steve Aoki,112,272103,https://open.spotify.com/track/5mAxA6Q1SIym6dPNiFLUyd,2017-11-17,us
363360,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,136,235743,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,2017-11-17,us
363607,Pineapple Skies,Miguel,140,231196,https://open.spotify.com/track/5AfJXFkWlmLBJhI23TNCIK,2017-11-17,us
363614,Breakfast (feat. A$AP Rocky),Jaden Smith,145,227811,https://open.spotify.com/track/08GMwsvnrVZqBDE9djqAia,2017-11-17,us
363621,I Sip,Tory Lanez,165,215233,https://open.spotify.com/track/5A8EYS9Z4hz4EmtU8W8kI3,2017-11-17,us
363622,Better Off - Dying,Lil Peep,176,210121,https://open.spotify.com/track/4lnqTcdVROEbWcYenOhgTa,2017-11-17,us
363623,gucci linen (feat. 2 Chainz),blackbear,187,201479,https://open.spotify.com/track/0HGo49sZzRR4IFCU2AYOrr,2017-11-17,us
363624,Skir Skirr,Lil Uzi Vert,121,233893,https://open.spotify.com/track/77V8N0imMUga8hUL0gxXHT,2017-11-18,us
363629,It's the Most Wonderful Time of the Year,Andy Williams,158,182840,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,2017-11-19,us
363797,Last Christmas,Wham!,179,171354,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2017-11-19,us
364080,Jingle Bell Rock,MC Ty,188,166659,https://open.spotify.com/track/3bRCf9KEVv2oPGqnD8RnbH,2017-11-19,us
364081,Yours,Russell Dickerson,199,185725,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF,2017-11-21,us
364101,A Holly Jolly Christmas - Single Version,Burl Ives,197,192888,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,2017-11-22,us
364154,Let It Snow! Let It Snow! Let It Snow!,Frank Sinatra,117,222233,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,2017-11-23,us
364304,The Christmas Song (Merry Christmas To You),Nat King Cole,155,188531,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2,2017-11-23,us
364415,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,166,181897,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0,2017-11-23,us
364451,White Christmas,Bing Crosby,170,180019,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2017-11-23,us
364588,It's Beginning to Look a Lot Like Christmas,Perry Como,181,176870,https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE,2017-11-23,us
364651,Carol of the Bells,Mykola Dmytrovych Leontovych,187,176021,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,2017-11-23,us
364721,Feliz Navidad,José Feliciano,191,172645,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,2017-11-23,us
364880,Blue Christmas,Elvis Presley,196,171850,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,2017-11-23,us
364999,It's Beginning To Look A Lot Like Christmas,Michael Bublé,200,170417,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2017-11-23,us
365225,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,74,266877,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-11-24,us
365367,Codeine Dreaming (feat. Lil Wayne),Kodak Black,131,195568,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2017-11-24,us
365427,Winter Wonderland,Bing Crosby,132,194336,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ,2017-11-24,us
365470,Santa Baby,Eartha Kitt,151,177895,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,2017-11-24,us
365555,Run Rudolph Run - Single Version,Chuck Berry,152,177622,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,2017-11-24,us
365605,Mistletoe,Justin Bieber,157,175123,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS,2017-11-24,us
365795,Rudolph The Red-Nosed Reindeer,Burl Ives,162,171264,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi,2017-11-24,us
365826,Downtown,Anitta,171,167419,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2017-11-24,us
366036,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,178,163401,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7,2017-11-24,us
366158,Santa Tell Me,Ariana Grande,187,159673,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,2017-11-24,us
366386,Icon,Jaden Smith,193,156605,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b,2017-11-24,us
366424,Happy Xmas (War Is Over) - 2010 Digital Remaster,John Lennon,199,155578,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,2017-11-24,us
366605,Naked,James Arthur,175,174144,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,2017-11-25,us
366776,Silver Bells,Dean Martin,165,183378,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,2017-11-26,us
366804,Hallelujah,Pentatonix,182,174198,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,2017-11-26,us
366888,Little Saint Nick,The Beach Boys,185,172213,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,2017-11-26,us
366936,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,188,169269,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0,2017-11-26,us
366963,anxiety (with FRND),blackbear,185,192264,https://open.spotify.com/track/7my1wrfnHqssb3mtHEPWrI,2017-11-28,us
366965,Buy U a Drank (Shawty Snappin'),T-Pain,178,202387,https://open.spotify.com/track/4gFXY5yvHayGckJndafYQE,2017-11-30,us
366966,Rudolph the Rednose Reindeer,DMX,183,199859,https://open.spotify.com/track/6tN6rdEfm6ZtuKsqpoh3on,2017-11-30,us
366969,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3,1286639,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01,us
367329,Him & I (with Halsey),G-Eazy,12,815790,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,2017-12-01,us
367646,End Game,Taylor Swift,68,359293,https://open.spotify.com/track/3JbSLr2OhsivV46whJyGeb,2017-12-01,us
367746,So Far Away,Martin Garrix,75,338248,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2017-12-01,us
367977,Don’t Blame Me,Taylor Swift,89,314484,https://open.spotify.com/track/0OnfGJsCc1m9utfUYqid6O,2017-12-01,us
367997,Delicate,Taylor Swift,91,312348,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr,2017-12-01,us
368048,Come Through and Chill,Miguel,96,305935,https://open.spotify.com/track/1m8WpLYXEiNVZchsWEcCSy,2017-12-01,us
368052,Miss You,Louis Tomlinson,111,272073,https://open.spotify.com/track/3zxrecYFao03IrrcyFiaMU,2017-12-01,us
368074,Getaway Car,Taylor Swift,125,260736,https://open.spotify.com/track/5YPTYLMdNEgk7CPNPqqFyA,2017-12-01,us
368083,So It Goes...,Taylor Swift,142,243522,https://open.spotify.com/track/0cdQJyb7pZJMw9obUd8lue,2017-12-01,us
368089,This Is Why We Can’t Have Nice Things,Taylor Swift,147,241566,https://open.spotify.com/track/0fF2vHE8TaB4XHExalmBP8,2017-12-01,us
368096,King Of My Heart,Taylor Swift,151,237531,https://open.spotify.com/track/0d9BBAvHC8DjidkKmKBNms,2017-12-01,us
368103,Dress,Taylor Swift,157,234304,https://open.spotify.com/track/6X3YCswCQzX1gGZ5ji8P9x,2017-12-01,us
368110,Dancing With Our Hands Tied,Taylor Swift,161,227955,https://open.spotify.com/track/3A6wCRe6QoH7Ea5JMpnRB8,2017-12-01,us
368116,top priority (with Ne-Yo),blackbear,167,224615,https://open.spotify.com/track/2yjwPmZ3XKKoVVPzKQ9d0o,2017-12-01,us
368117,Fashion (feat. Rich The Kid),Jay Critch,179,206304,https://open.spotify.com/track/0XsyBG2YwPaDlGSOXz1YID,2017-12-02,us
368119,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'",Thurl Ravenscroft,190,200376,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz,2017-12-02,us
368132,Do You Hear What I Hear?,Bing Crosby,192,199853,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,2017-12-02,us
368146,Sleigh Ride,Carpenters,197,198118,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ,2017-12-02,us
368159,The First Noel - 1999 - Remaster,Frank Sinatra,165,195750,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl,2017-12-03,us
368175,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,167,194142,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo,2017-12-03,us
368200,Joy To The World,Nat King Cole,170,191754,https://open.spotify.com/track/3eLWJ29j2FGM91T7aGlHHW,2017-12-03,us
368213,"Mary, Did You Know?",Pentatonix,172,191419,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni,2017-12-03,us
368236,Mele Kalikimaka - Single Version,Bing Crosby,176,190105,https://open.spotify.com/track/6UrKVLhzBYZY6fXmNyCLDi,2017-12-03,us
368248,Mistletoe And Holly - 1999 - Remaster,Frank Sinatra,184,186010,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ,2017-12-03,us
368266,KOODA,6ix9ine,119,262057,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o,2017-12-04,us
